Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-02-27,Bombali,Gallines Perri,Joyah,Foindu,NA,30,35,65,31,41,72,137,4,4,5,1,4,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kholifa Mabang,Maruniaseki,Mashim,NA,17,13,30,14,16,30,60,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Kholifa Mabang,Maruniaseki,Roturble 1,NA,25,35,60,14,21,35,95,4,4,4,1,4,NA,2,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kholifa Mabang,Maruniaseki,Roturble 2,NA,71,43,114,58,41,99,213,5,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kholifa Mabang,Kumrabai,Kumrabai Station,NA,34,27,61,28,34,62,123,0,1,2,0,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kholifa Mabang,Kumrabai,Kumrabai Matuku 1,NA,18,18,36,18,21,39,75,4,8,8,0,8,NA,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Kholifa Mabang,Kumrabai,Kumrabai Matuku 2,NA,96,75,171,88,101,189,360,1,1,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kholifa Mabang,Kumrabai,Kumrabai Junction,NA,56,55,111,45,34,79,190,4,4,4,2,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kholifa Mabang,Mabang,Mashe,NA,9,11,20,9,13,22,42,4,4,4,0,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bonthe,Kholifa Mabang,Mabang,Rofunk,NA,30,37,67,27,56,83,150,6,7,4,0,7,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bonthe,Kholifa Mabang,Mabang,Worreh Temne,NA,7,9,16,6,5,11,27,4,3,4,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bonthe,Kholifa Mabang,Mabang,Mamunta,NA,5,18,23,10,11,21,44,4,2,3,0,2,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bonthe,Kholifa Mabang,Rokankrr,Mabai Waterloo,NA,6,20,26,4,11,15,41,4,3,4,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bonthe,Kholifa Mabang,Rokankrr,Malompo,NA,18,26,44,12,19,31,75,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bonthe,Kholifa Mabang,Rokankrr,Lower Rokankrr,NA,11,17,28,10,14,24,52,4,5,3,0,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bonthe,Kholifa Mabang,Rokankrr,Upper Rokankrr,NA,19,48,67,15,27,42,109,7,4,2,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bonthe,Kallansogoia,Songonie,Kegbema Junction,NA,32,40,72,22,24,46,118,5,4,7,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bonthe,Kallansogoia,Songonie,Samgbaya,NA,33,30,63,32,35,67,130,6,3,5,0,3,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bonthe,Kallansogoia,Songonie,Fenkebaya,NA,50,27,77,63,84,147,224,9,6,12,0,9,NA,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
2015-02-13,Bonthe,Kallansogoia,Songonie,Farrthur,NA,35,35,70,34,38,72,142,5,3,6,0,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bonthe,Kallansogoia,Bassaia/Songoni,Bashikoroh,NA,53,82,135,38,49,87,222,5,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bonthe,Kallansogoia,Bassaia/Songoni,Foria 1,NA,12,31,43,10,20,30,73,5,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bonthe,Kallansogoia,Bassaia/Songoni,Bargalio,NA,34,45,79,39,50,89,168,8,8,8,0,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2015-02-13,Bonthe,Kallansogoia,Bassaia/Songoni,Makobokoh,NA,14,37,51,10,13,23,74,10,5,6,1,6,NA,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bonthe,Kallansogoia,Bassaia,Kabary,NA,53,78,131,68,57,125,256,9,13,8,4,12,NA,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-02-11,Bonthe,Kallansogoia,Bassaia,Kagadia,NA,16,37,53,11,23,34,87,7,3,5,0,4,NA,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2015-02-12,Bonthe,Kallansogoia,Bassaia,Kayida,NA,5,26,31,3,13,16,47,4,3,1,0,2,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-13,Bonthe,Kallansogoia,Bassaia,Kasikoro,NA,34,60,94,29,35,64,158,5,5,6,1,6,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2015-02-10,Bonthe,Sambaia,Borowa,Kasafoni 1,NA,13,42,55,24,42,66,121,4,4,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bonthe,Sambaia,Borowa,Kasafoni 2,NA,3,116,119,98,108,206,325,4,4,3,2,4,NA,5,9,3,3,9,8,5,3,7,0,4,1,1,0,4,1,1,0,0,0,0
2015-02-12,Bombali,Sambaia,Borowa,Shekuya,NA,26,25,51,32,26,58,109,5,4,4,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bombali,Sambaia,Borowa,Moriebenya,NA,86,92,178,92,104,196,374,4,4,8,0,4,NA,4,2,4,1,1,2,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-10,Bombali,Sambaia,Sambaia,Kankakura,NA,41,39,80,38,41,79,159,6,4,4,0,4,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Sambaia,Sambaia,Folia,NA,116,98,214,109,132,241,455,5,8,8,2,10,NA,1,32,8,22,14,32,8,22,14,5,2,2,3,4,2,2,3,1,0,0,0
2015-02-12,Bombali,Sambaia,Sambaia,Gberikoro3,NA,59,49,108,47,33,80,188,4,4,3,0,3,NA,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-02-13,Bombali,Sambaia,Sambaia,Wona,NA,18,13,31,19,17,36,67,4,8,3,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bombali,Sambaia,Buyan,Karedugu,NA,28,30,58,23,38,61,119,2,1,3,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Sambaia,Buyan,Koyie,NA,42,46,88,44,66,110,198,3,2,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bombali,Sambaia,Buyan,Sokurella,NA,48,46,94,45,54,99,193,4,5,6,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bombali,Sambaia,Buyan,Monadua,NA,39,20,59,47,27,74,133,4,4,5,1,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bombali,Sambaia,Dayie,Kholifaga Kokoma,NA,82,62,144,66,84,150,294,4,4,5,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Sambaia,Dayie,Mamuria,NA,62,45,107,67,2,69,176,8,6,5,0,5,NA,1,0,2,3,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-12,Bombali,Sambaia,Dayie,Gbankoro,NA,48,46,94,56,59,115,209,3,4,2,0,3,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bombali,Sambaia,Dayie,Nunkikoro,NA,35,24,59,26,24,50,109,4,1,2,0,3,NA,1,1,0,0,1,1,1,NA,0,0,0,1,1,0,0,1,1,0,0,0,0
2015-02-27,Bombali,Barri,Sonjor Ii,Yogohun,NA,33,29,62,30,30,60,122,4,4,4,0,4,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Sonjor Ii,Samatia,NA,31,66,97,23,28,51,148,4,4,4,0,4,NA,1,1,1,0,0,1,1,NA,0,0,0,1,1,0,0,1,1,0,0,0,0
2015-02-27,Bombali,Barri,Sonjor Ii,Teyewoma,NA,58,59,117,66,41,107,224,4,4,2,0,2,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Jougba,Nyanyeguahun,NA,55,41,96,39,40,79,175,3,6,3,0,0,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Jougba,Semabu,NA,38,42,80,43,52,95,175,4,4,4,0,5,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Jougba,Taninahun,NA,8,20,28,14,18,32,60,3,5,6,1,5,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Jougba,Kongorhun,NA,44,21,65,23,37,60,125,7,3,6,0,3,NA,3,2,0,0,2,1,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0
2015-02-27,Bombali,Barri,Mallah,Tualah Ii,NA,50,42,92,34,49,83,175,3,4,2,0,2,NA,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Mallah,Tualah I,NA,16,18,34,25,27,52,86,8,8,7,0,4,NA,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-27,Bombali,Barri,Mallah,Gboyama,NA,13,26,39,8,12,20,59,4,4,4,0,4,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Mallah,Moalah,NA,16,7,23,13,11,24,47,3,3,2,0,1,NA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Limba,Tobanda,NA,26,23,49,27,27,54,103,4,4,5,0,4,NA,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Bombali,Barri,Limba,Niaguahun ,NA,51,54,105,60,67,127,232,0,1,2,0,3,NA,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-27,Bombali,Barri,Limba,Masilah,NA,43,48,91,54,48,102,193,4,6,6,0,6,NA,4,3,1,1,0,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
2015-03-01,Port Loko,Barri,Limba,Golawoma ,NA,38,42,80,55,48,103,183,2,2,3,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Barri,Dakona,Karlu,NA,47,51,98,51,54,105,203,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,Port Loko,Barri,Dakona,Karlu,NA,72,60,132,71,70,141,273,7,3,6,2,7,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Barri,Dakona,Karlu,NA,58,53,111,55,53,108,219,4,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-02-27,Port Loko,Barri,Dakona,Karlu,NA,43,45,88,56,33,89,177,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,Port Loko,Barri,Fallay,Blama Puila,NA,65,45,110,67,85,152,262,4,0,2,2,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Barri,Fallay,Blama Puila,NA,44,36,80,32,38,70,150,4,3,4,0,3,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,Port Loko,Barri,Fallay,Blama Puila,NA,37,37,74,48,42,90,164,4,4,4,0,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Barri,Fallay,Blama Puila,NA,3,26,29,4,31,35,64,4,4,5,1,4,NA,1,0,0,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-24,Port Loko,Kpanga Krim,Gobaru I,Sahm ,NA,32,19,51,26,22,48,99,6,6,10,1,5,NA,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2015-02-25,Port Loko,Kpanga Krim,Gobaru I,Sahm ,NA,32,34,66,34,48,82,148,4,2,6,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Kpanga Krim,Gobaru I,Sahm ,NA,69,51,120,59,55,114,234,3,3,4,0,4,NA,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-27,Port Loko,Kpanga Krim,Gobaru I,Sahm ,NA,51,61,112,58,53,111,223,4,3,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Kpanga Krim/Kabondeh,Gobaru Ii,Levuma,NA,57,51,108,64,45,109,217,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-27,Port Loko,Kpanga Krim/Kabondeh,Gobaru Ii,Levuma,NA,81,84,165,79,77,156,321,5,4,7,0,8,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-28,Port Loko,Kpanga Krim/Kabondeh,Gobaru Ii,Levuma,NA,49,43,92,36,46,82,174,4,2,4,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03,Port Loko,Kpanga Krim/Kabondeh,Gobaru Ii,Levuma,NA,78,74,152,60,61,121,273,6,7,5,0,7,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Malen,Bahoin/Senjela,Wai,NA,13,20,33,21,24,45,78,5,4,4,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,Port Loko,Malen,Bahoin/Senjela,Wai,NA,31,38,69,38,35,73,142,4,0,4,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Malen,Bahoin/Senjela,Wai,NA,2,28,30,5,30,35,65,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Port Loko,Malen,Bahoin/Senjela,Wai,NA,37,22,59,34,17,51,110,4,4,6,3,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Malen,Taokunor,Fanima ,NA,92,73,165,100,64,164,329,5,4,3,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,Port Loko,Malen,Taokunor,Fanima ,NA,52,40,92,55,51,106,198,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Malen,Taokunor,Fanima ,NA,20,35,55,20,23,43,98,4,4,4,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Port Loko,Malen,Taokunor,Fanima ,NA,55,40,95,60,53,113,208,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02,Port Loko,Malen,Kowa,Massam 1,NA,63,47,110,55,41,96,206,8,4,8,0,4,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-25,Port Loko,Malen,Kowa,Massam 2,NA,23,33,56,30,25,55,111,4,4,4,1,4,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0
2015-02-26,Port Loko,Malen,Kowa,Massam 3,NA,46,37,83,41,28,69,152,4,0,4,0,0,NA,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0
2015-02-27,Port Loko,Malen,Kowa,Massam 4,NA,25,19,44,32,21,53,97,5,3,3,0,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Peje,Pejeh East,Gondama,NA,17,56,73,19,42,61,134,4,4,7,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,Port Loko,Peje,Pejeh East,Gondama,NA,71,41,112,61,56,117,229,5,8,8,0,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Peje,Pejeh East,Gondama,NA,114,45,159,98,76,174,333,3,4,1,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Port Loko,Peje,Pejeh East,Gondama,NA,52,33,85,30,42,72,157,4,4,4,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Peje,Pejeh West,Koijeh,NA,30,27,57,32,29,61,118,4,4,4,0,3,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-25,Port Loko,Peje,Pejeh West,Koijeh,NA,28,25,53,33,24,57,110,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Peje,Pejeh West,Koijeh,NA,25,30,55,23,18,41,96,5,5,7,0,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Port Loko,Peje,Pejeh West,Koijeh,NA,43,39,82,50,43,93,175,4,2,4,0,2,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Sowa,Kangebai,Komende,NA,10,13,23,12,12,24,47,6,4,4,0,4,NA,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0
2015-02-25,Port Loko,Sowa,Kangebai,Komende,NA,64,57,121,69,65,134,255,3,3,3,1,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Sowa,Kangebai,Komende,NA,33,31,64,34,26,60,124,4,4,4,0,4,NA,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-27,Port Loko,Sowa,Kangebai,Komende,NA,26,25,51,35,22,57,108,4,3,3,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Port Loko,Sowa,Saba I,Malema,NA,38,38,76,45,43,88,164,4,4,4,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Port Loko,Sowa,Saba I,Bomborhun,NA,18,26,44,14,24,38,82,5,4,5,1,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Port Loko,Sowa,Saba I,Malema Junction,NA,58,35,93,67,54,121,214,3,4,3,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Port Loko,Sowa,Saba I,Gohuda,NA,28,22,50,42,36,78,128,4,4,4,0,0,NA,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-24,Port Loko,Sowa,Upper Georma,Semabu,NA,35,28,63,26,28,54,117,4,4,4,2,4,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2015-02-25,Port Loko,Sowa,Upper Georma,Semabu,NA,33,33,66,23,20,43,109,4,3,4,0,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,Port Loko,Sowa,Upper Georma,Semabu,NA,14,12,26,13,15,28,54,5,4,4,0,4,NA,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2015-02-27,Port Loko,Sowa,Upper Georma,Semabu,NA,42,29,71,28,25,53,124,7,6,8,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,Port Loko,Sowa,Saba Ii,Njala,NA,5,5,10,8,4,12,22,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Port Loko,Sowa,Saba Ii,Njala,NA,18,52,70,19,37,56,126,4,4,5,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Port Loko,Sowa,Saba Ii,Njala,NA,27,33,60,42,39,81,141,4,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kholifa Mabang,Mabang,Rofunk,NA,8,28,36,8,17,25,61,7,8,4,0,7,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Kholifa Mabang,Mabang,Worreh Temne,NA,39,17,56,16,17,33,89,5,8,6,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kholifa Mabang,Mabang,Mamunta,NA,23,21,44,22,17,39,83,4,5,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kholifa Mabang,Rokankrr,Mabai Waterloo,NA,112,100,212,102,113,215,427,9,8,9,1,5,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kholifa Mabang,Rokankrr,Malompo,NA,6,19,25,2,16,18,43,6,6,7,0,7,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-12,Tonkolili,Kholifa Mabang,Rokankrr,Lower Rokankrr,NA,57,56,113,50,74,124,237,4,4,4,1,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kholifa Mabang,Rokankrr,Upper Rokankrr,NA,15,12,27,15,12,27,54,6,6,6,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kallansogoia,Songonie,Kegbema Junction,NA,23,21,44,22,17,39,83,4,4,4,0,4,NA,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kallansogoia,Songonie,Samgbaya,NA,25,18,43,16,17,33,76,5,6,6,0,6,NA,1,42,15,19,20,42,15,19,20,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Kallansogoia,Songonie,Fenkebaya,NA,29,22,51,16,24,40,91,4,4,6,0,4,NA,1,3,2,4,2,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kallansogoia,Songonie,Farrthur,NA,34,36,70,34,34,68,138,4,4,6,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kallansogoia,Bassaia/Songoni,Bashikoroh,NA,15,19,34,31,27,58,92,4,4,4,1,4,NA,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kallansogoia,Bassaia/Songoni,Foria 1,NA,53,57,110,64,48,112,222,6,6,6,0,6,NA,1,4,1,4,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Kallansogoia,Bassaia/Songoni,Bargalio,NA,18,22,40,16,15,31,71,4,4,4,0,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kallansogoia,Bassaia/Songoni,Makobokoh,NA,12,8,20,9,2,11,31,5,0,6,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kallansogoia,Bassaia,Kabary,NA,14,17,31,12,19,31,62,4,5,4,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kallansogoia,Bassaia,Kagadia,NA,26,22,48,32,19,51,99,8,7,7,0,8,NA,5,6,3,2,4,6,3,2,4,1,0,2,0,1,0,2,0,0,0,0,0
2015-02-12,Tonkolili,Kallansogoia,Bassaia,Kayida,NA,9,12,21,2,9,11,32,6,5,6,0,3,NA,1,4,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kallansogoia,Bassaia,Kasikoro,NA,45,40,85,44,40,84,169,4,4,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Port Loko,Sambaia,Borowa,Kasafoni 1,NA,31,34,65,30,31,61,126,5,7,6,0,7,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Port Loko,Sambaia,Borowa,Kasafoni 2,NA,48,45,93,59,64,123,216,4,4,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
