Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
8/1/2015,Pujehun,Soro Gbema,Massaquoi Ii,Faibaina Ii,5/20/2015 0:00,81,79,160,61,62,123,283,3,7,4,2,3,5,NA,5,10,6,2,5,10,5,2,0,0,0,1,0,0,0,1,0,0,0,0
8/1/2015,Pujehun,Soro Gbema,Massaquoi Ii,Kpahala,5/21/2015 0:00,38,29,67,27,33,60,127,3,7,4,1,3,0,NA,3,5,6,4,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Soro Gbema,Massaquoi Ii,Korjei,5/21/2015 0:00,76,72,148,45,52,97,245,3,7,4,1,3,5,NA,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kpanga Ii,Kpanka Ii,6/3/2015 0:00,107,126,233,99,110,209,442,3,7,4,1,3,4,NA,10,12,8,10,10,12,8,10,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kpanga Ii,Longo,6/3/2015 0:00,43,76,119,55,58,113,232,3,7,4,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kpanga Ii,Tusur,6/4/2015 0:00,43,64,107,42,66,108,215,3,6,4,1,3,4,NA,10,4,9,6,10,4,9,5,3,1,3,3,3,1,3,3,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kpanga Ii,Masseh Fortune,6/5/2015 0:00,40,61,101,29,29,58,159,3,7,6,1,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Sorogbeme,Kengo,Futamuma,5/22/2015 0:00,38,29,67,15,17,32,99,3,6,5,1,3,1,NA,0,1,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Sorogbeme,Kengo,Wedalor,5/22/2015 0:00,23,28,51,12,17,29,80,3,3,5,1,3,2,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2015,Pujehun,Sowa,Upper Greama,Giweila/Negbeyama,9/3/2015 0:00,103,105,208,37,41,78,286,3,7,4,1,3,4,NA,0,1,3,5,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2015,Pujehun,Sowa,Upper Greama,Gandorhun/Korgie,9/4/2015 0:00,61,52,113,21,32,53,166,3,6,2,1,3,5,NA,0,0,2,0,0,0,2,0,1,1,0,1,1,1,0,1,0,0,0,0
9/3/2015,Pujehun,Sowa,Upper Greama,Badala/Mamboma,9/5/2015 0:00,43,36,79,77,58,135,214,2,5,2,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2015,Pujehun,Surogbema,Zoker1,Kpatemi,7/9/2015 0:00,55,62,117,58,71,129,246,3,7,4,1,3,4,NA,1,2,44,55,1,2,40,55,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2015,Pujehun,Surogbema,Zoker2,Kporbu,7/9/2015 0:00,23,34,57,21,20,41,98,3,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2015,Pujehun,Surogbema,Zoker3,Dia,7/10/2015 0:00,54,46,100,52,42,94,194,3,4,6,1,3,2,NA,1,0,2,3,1,0,2,3,1,0,1,1,1,0,1,1,0,0,0,0
8/1/2015,Pujehun,Surogbema,Zoker4,Ginjama,7/10/2015 0:00,23,53,76,22,49,71,147,3,5,6,1,3,4,NA,3,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Sowa,Sabba1,Fayama,7/9/2015 0:00,18,48,66,20,26,46,112,4,4,3,1,3,2,NA,3,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2015,Pujehun,Sowa,Sabba1,Jaiwo,7/9/2015 0:00,34,42,76,46,54,100,176,4,4,6,1,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2015,Pujehun,Sowa,Sabba1,Foindu,7/10/2015 0:00,60,48,108,65,68,133,241,3,3,3,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2015,Pujehun,Sowa,Sabba1,Ngagiboma,7/10/2015 0:00,20,19,39,26,26,52,91,3,1,4,1,3,4,NA,3,4,5,6,3,4,5,5,1,1,5,4,1,1,5,3,0,0,0,1
5/22/2015,Pujehun,Malen,Kemoh,Nganyahun,7/9/2015 0:00,20,44,64,12,47,59,123,2,2,3,1,5,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,Malen,Kemoh,Jumbu,7/9/2015 0:00,61,67,128,57,62,119,247,4,4,2,2,4,4,NA,0,3,0,1,0,3,0,1,0,1,0,2,0,1,0,2,0,0,0,0
5/20/2015,Pujehun,Malen,Kemoh,Sarhun,7/10/2015 0:00,20,92,112,17,65,82,194,3,4,6,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,Malen,Kemoh,Bombohun,7/10/2015 0:00,20,40,60,32,41,73,133,3,2,3,1,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,Sowa,Karngebai,Nyandehun,7/9/2015 0:00,28,99,127,38,60,98,225,3,6,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,Sowa,Karngebai,Geima,7/9/2015 0:00,20,46,66,32,26,58,124,3,3,5,1,3,3,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,Sowa,Karngebai,Sembehun,7/10/2015 0:00,20,28,48,14,70,84,132,4,4,6,1,3,4,NA,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,Sowa,Karngebai,Tikonko,7/10/2015 0:00,20,41,61,32,33,65,126,2,4,2,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2015,Pujehun,Barri,Dakonah,Baoma,7/8/2015 0:00,32,93,125,28,85,113,238,3,4,6,1,3,3,NA,2,1,0,2,2,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0
5/20/2015,Pujehun,Barri,Dakonah,Memei,7/8/2015 0:00,20,79,99,24,82,106,205,3,4,5,1,3,4,NA,1,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,Barri,Sojor1,Gbegama,7/9/2015 0:00,20,41,61,32,39,71,132,2,2,3,1,3,2,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Pujehun,Barri,Dakoakal,Kambama,7/9/2015 0:00,20,24,44,32,18,50,94,4,5,2,1,5,2,NA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Pujehun,Malen,Kakpanda,Taninahun,7/9/2015 0:00,27,38,65,21,39,60,125,4,4,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,Malen,Kakpanda,Blama-Wo,7/9/2015 0:00,20,108,128,18,102,120,248,3,6,6,1,3,4,NA,1,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,Malen,Kahaimo,Taliaz,7/10/2015 0:00,20,47,67,13,43,56,123,3,4,3,1,3,3,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,Malen,Kahaimo,Fayama2,7/10/2015 0:00,20,38,58,20,50,70,128,2,3,4,1,1,2,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,K.k.b,Upper Kaiyenby,Gangama,7/9/2015 0:00,20,44,64,32,53,85,149,3,3,2,1,3,2,NA,0,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Pujehun,K.k.b,Upper Kaiyenby,Tongay,7/9/2015 0:00,20,101,121,22,100,122,243,3,6,6,1,3,5,NA,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2015,Pujehun,K.k.b,Kondogbeh,Baomajibu,7/10/2015 0:00,20,33,53,13,66,79,132,2,2,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2015,Pujehun,K.k.b,Kondogbeh,Tursu,7/10/2015 0:00,67,71,138,23,32,55,193,3,8,4,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,Pujehun,Barri,Jougba,Semabu,12/1/2015 0:00,31,31,62,20,22,42,104,3,6,4,4,3,5,NA,3,4,2,3,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,Pujehun,Barri,Jougba,Tualu,12/1/2015 0:00,51,66,117,44,58,102,219,3,7,4,1,4,1,NA,0,2,3,1,0,2,3,1,0,2,0,0,0,2,0,0,0,0,0,0
9/1/2015,Pujehun,Barri,Kajei,Mapoima1,9/1/2015 0:00,35,24,59,32,26,58,117,3,10,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2015,Pujehun,Barri,Kajei,Mapoima11,9/1/2015 0:00,20,28,48,70,46,116,164,3,7,4,1,3,1,NA,0,1,0,0,0,1,0,0,2,2,3,3,2,2,3,3,0,0,0,0
9/1/2015,Pujehun,K.k.b,Kodogbe,Kotiyana,7/10/2015 0:00,62,67,129,29,24,53,182,3,5,3,1,4,3,NA,3,2,0,2,3,2,0,2,1,0,3,5,1,0,3,4,0,0,0,1
12/1/2015,Pujehun,K.k.b,Kodogbe,Kpetema,7/10/2015 0:00,43,36,79,32,29,61,140,3,7,4,2,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,Pujehun,K.k.b,Lower Kayairba,Yonni,7/11/2015 0:00,43,36,79,32,29,61,140,3,7,4,2,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,K.k.b,Lower Kayairba,Nyadehun,7/11/2015 0:00,85,99,184,36,81,117,301,3,4,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,K.k.b,Pessokeh,Biama,7/9/2015 0:00,48,65,113,48,55,103,216,4,4,4,3,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,K.k.b,Pessokeh,Mokanbid,7/9/2015 0:00,61,53,114,50,62,112,226,4,4,4,1,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,K.k.b,Pessokeh,Gobona,7/10/2015 0:00,28,35,63,35,47,82,145,2,2,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,K.k.b,Pessokeh,Njaluhun,7/10/2015 0:00,20,47,67,16,43,59,126,3,3,4,1,3,2,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,Glperi,Koturgbu/Mewah,Messima/Mesila,3/9/2015 0:00,25,31,56,20,35,55,111,3,2,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,Glperi,Koturgbu/Mewah,Bangorma/Hewoma,4/9/2015 0:00,43,67,110,47,69,116,226,3,4,4,1,4,5,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5/1/2015,Pujehun,Glperi,Koturgbu/Mewah,Busah/Kobolia,4/9/2015 0:00,31,25,56,32,20,52,108,2,2,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2015,Pujehun,Glperri,Jakema,Bopon/Wosifor,3/9/2015 0:00,20,75,95,49,81,130,225,3,5,4,1,4,5,NA,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
5/1/2015,Pujehun,Glperri,Jakema,Fayama/Golawhun,4/9/2015 0:00,23,38,61,25,29,54,115,2,2,2,1,2,3,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5/1/2015,Pujehun,Glperri,Jakema,Jadama/Talia,5/9/2015 0:00,61,80,141,60,73,133,274,3,4,4,2,4,4,NA,1,2,0,0,1,2,0,0,3,0,0,3,3,0,0,3,0,0,0,0
5/1/2015,Pujehun,Kpaka,Parvu,Liya1/Liya2,5/1/2015 0:00,22,51,73,38,42,80,153,3,2,2,1,2,3,NA,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8/1/2015,Pujehun,Kpaka,Parvu,Liya3/Gumakuma,8/1/2015 0:00,106,109,215,38,29,67,282,3,10,4,2,3,5,NA,1,0,4,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2015,Pujehun,Kpaka,Parvu,Fulawahun/Njabama,9/1/2015 0:00,74,54,128,23,25,48,176,3,8,4,1,3,4,NA,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2015,Pujehun,Barri,Fallay,Ngeyama/Njayahun,3/9/2015 0:00,26,130,156,38,55,93,249,3,7,4,1,3,4,NA,4,4,5,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Barri,Fallay,Tambiama/Bai-Yourobu,4/9/2015 0:00,106,98,204,41,43,84,288,3,6,6,2,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Barri,Fallay,Bevehun/Pelewahun,5/9/2015 0:00,61,76,137,55,61,116,253,3,7,4,3,3,5,NA,9,3,11,5,9,3,11,4,2,3,1,1,2,3,1,1,0,0,0,0
8/1/2015,Pujehun,Malen,Bahoin/Sentaila,Taninihun1/Hongai,3/9/2015 0:00,26,104,130,41,63,104,234,3,6,6,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,Malen,Sentaila,Hingai/Gambia,4/9/2015 0:00,43,36,79,78,115,193,272,3,7,4,1,3,4,NA,2,6,2,4,2,5,2,4,2,2,1,3,2,2,1,3,0,0,0,0
8/1/2015,Pujehun,Malen,Sentaila/Bahoin,Bamba/Taninihun,5/9/2015 0:00,75,55,130,31,35,66,196,3,9,4,2,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kondogbeh,Baomajibu/Mardeama,3/9/2015 0:00,60,73,133,53,81,134,267,3,3,3,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kondogbeh,Naigorehun 2/Gangama 2,4/9/2015 0:00,31,27,58,30,41,71,129,3,6,6,2,3,5,NA,0,0,4,3,0,0,4,3,0,0,2,0,0,0,2,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Kondogbeh,Kongo 2/Kortiyama 2,5/9/2015 0:00,56,54,110,48,52,100,210,3,8,4,1,3,2,NA,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
8/1/2015,Pujehun,K.k.b,Possokeh,Taninahun/Blama,3/9/2015 0:00,41,28,69,20,19,39,108,3,8,4,1,3,4,NA,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Possokeh,Bonga/Gibina,4/9/2015 0:00,55,60,115,34,29,63,178,3,4,6,4,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2015,Pujehun,K.k.b,Possokeh,Mokanji/Njaluhun,5/9/2015 0:00,58,49,107,30,37,67,174,3,6,4,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Glperri,Pelegblor,Baaka/Baoma,3/9/2015 0:00,43,50,93,39,32,71,164,3,8,4,1,3,5,NA,2,1,2,5,2,1,2,5,0,0,1,1,0,0,1,1,0,0,0,0
7/1/2015,Pujehun,Glperri,Pelegblor,Juring/Matorpoma,4/9/2015 0:00,52,68,120,50,86,136,256,3,7,4,1,3,3,NA,4,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Glperri,Pelegblor,Kponwubu/Senehun,5/9/2015 0:00,25,41,66,22,62,84,150,3,7,6,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Barri,Sonjor2/Dakona,Bambakor/Yoguihun,3/9/2015 0:00,41,54,95,65,57,122,217,2,3,2,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Barri,Dakona,Torkpombu/Teyoma,4/9/2015 0:00,24,25,49,19,26,45,94,4,6,5,1,3,2,NA,5,6,5,5,5,6,5,4,2,3,2,3,2,3,2,3,0,0,0,0
7/1/2015,Pujehun,Barri,Sonjor2,Gboyama/Batoma,5/9/2015 0:00,79,93,172,38,97,135,307,3,3,4,1,4,4,NA,0,0,0,0,0,0,0,0,9,7,2,8,9,7,2,7,0,0,0,1
7/1/2015,Pujehun,Kpaka,Nyango,Belebu,7/1/2015 0:00,29,53,82,24,58,82,164,3,3,4,1,5,2,NA,1,1,0,0,1,1,0,0,3,1,1,1,3,1,1,1,0,0,0,0
7/1/2015,Pujehun,Kpaka,Nyango,Sumbuya,7/1/2015 0:00,32,36,68,38,29,67,135,4,4,4,1,4,0,NA,2,5,1,2,2,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0
7/1/2015,Pujehun,Kpaka,Nyango,Fabaina,7/1/2015 0:00,43,36,79,32,29,61,140,3,3,4,1,2,0,NA,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,0,0,0,0,0
7/1/2015,Pujehun,Kpaka,Nyango,Koilawa,7/1/2015 0:00,24,24,48,50,46,96,144,4,4,4,3,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Kpaka,Nyango,Semabu,7/1/2015 0:00,26,23,49,30,55,85,134,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Kpaka,Nyango,Suako,6/1/2015 0:00,43,36,79,32,29,61,140,3,3,3,1,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Nyadehun,7/15/2015 0:00,43,36,79,32,29,61,140,3,3,3,1,3,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Falaba,7/15/2015 0:00,28,59,87,20,65,85,172,3,5,6,1,3,4,NA,8,7,7,7,8,6,7,7,10,8,6,7,10,7,6,7,0,1,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Yendema,6/1/2015 0:00,104,71,175,46,104,150,325,3,7,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Sawula,6/1/2015 0:00,39,72,111,49,25,74,185,3,8,4,1,3,4,NA,4,2,4,2,4,2,4,2,2,2,2,1,2,2,2,1,0,0,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Yonni 1,6/1/2015 0:00,29,46,75,31,51,82,157,3,8,6,1,3,2,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6/1/2015,Pujehun,Kpanga Karbondeh,Lower Kayimba,Botemba,6/1/2015 0:00,20,28,48,18,33,51,99,3,6,5,1,3,1,NA,8,5,12,6,8,5,10,6,3,2,3,3,3,2,3,3,0,0,0,0
6/1/2015,Pujehun,Sorogbeima,Zoker 2,Nderma,7/15/2015 0:00,20,47,67,18,39,57,124,4,5,6,1,3,2,NA,8,9,6,4,8,8,6,4,1,6,3,3,1,5,3,3,0,1,0,0
6/1/2015,Pujehun,Sorogbeima,Zoker 3,Levuma2,7/15/2015 0:00,18,28,46,14,30,44,90,3,3,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Sorogbeima,Zoker 4,Wunquma,6/1/2015 0:00,36,122,158,30,96,126,284,3,4,4,2,3,3,NA,1,0,1,2,1,0,1,2,0,1,1,1,0,1,1,1,0,0,0,0
6/1/2015,Pujehun,Sorogbeima,Zoker 5,Vaama,6/1/2015 0:00,99,75,174,83,66,149,323,3,8,4,1,3,4,NA,55,64,35,67,50,64,35,67,3,4,6,5,3,4,6,4,0,0,0,1
6/1/2015,Pujehun,Sorogbeima,Zoker 6,Nyamiama,6/1/2015 0:00,83,81,164,49,37,86,250,3,8,4,1,3,4,NA,44,41,26,42,40,41,26,42,1,0,3,0,1,0,3,0,0,0,0,0
6/1/2015,Pujehun,Sorogbeima,Zoker 7,Majehun,6/1/2015 0:00,41,107,148,56,25,81,229,3,5,5,1,5,2,NA,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Ngadema,Kpetema,7/15/2015 0:00,20,48,68,13,19,32,100,2,2,2,1,1,1,NA,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Ngadema,Dinsa,7/15/2015 0:00,20,30,50,14,32,46,96,3,3,3,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Ngadema,Mambo,6/1/2015 0:00,20,36,56,32,26,58,114,3,6,4,2,3,4,NA,8,5,6,3,8,5,5,3,4,4,6,7,4,4,6,6,0,0,0,1
6/1/2015,Pujehun,Glperri,Ngadema,Betesu,6/1/2015 0:00,73,57,130,71,57,128,258,3,2,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Ngadema,Lorma,6/1/2015 0:00,20,36,56,32,26,58,114,4,4,4,4,4,4,NA,1,0,3,0,1,0,3,0,0,0,2,3,0,0,2,3,0,0,0,0
6/1/2015,Pujehun,Glperri,Ngadema,Gbajaoma,6/1/2015 0:00,20,35,55,21,35,56,111,3,4,4,1,4,0,NA,3,0,1,0,3,0,1,0,0,2,0,2,0,2,0,2,0,0,0,0
6/1/2015,Pujehun,Glperri,Dakona,Fonikoh,6/1/2015 0:00,115,89,204,46,55,101,305,3,6,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Dakona,Potehun,6/1/2015 0:00,70,35,105,52,25,77,182,3,4,5,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Dakona,Liangay,5/21/2015 0:00,26,36,62,46,25,71,133,3,4,4,1,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,Pujehun,Glperri,Dakona,Futa,5/21/2015 0:00,47,73,120,37,62,99,219,3,6,5,1,3,3,NA,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,Pujehun,Glperri,Dakona,Sembehun,5/22/2015 0:00,50,20,70,32,26,58,128,2,2,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2015,Pujehun,Glperri,Dakona,Gongo,5/22/2015 0:00,41,21,62,32,26,58,120,2,2,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2015,Pujehun,Barri,Songer2,Batoma,8/19/2015 0:00,51,42,93,15,26,41,134,2,5,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2015,Pujehun,Barri,Songer2,Kannehla,8/20/2015 0:00,35,25,60,32,26,58,118,2,5,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2015,Pujehun,Barri,Songer2,Gboyama,5/21/2015 0:00,55,41,96,20,26,46,142,2,5,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2015,Pujehun,Barri,Songer2,Kouma,5/21/2015 0:00,40,25,65,32,26,58,123,2,5,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2015,Pujehun,Barri,Songer2,Njailo,5/22/2015 0:00,20,28,48,32,26,58,106,2,2,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2015,Pujehun,Barri,Songer2,Traila,5/22/2015 0:00,20,28,48,32,26,58,106,2,1,2,1,2,2,NA,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2015,Pujehun,Sorogbeima,Massaquoi2/Mano River,Sanga,8/21/2015 0:00,20,28,48,32,26,58,106,2,1,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2015,Pujehun,Sorogbeima,Massaquoi2/Mano River,Faibara2,8/21/2015 0:00,20,28,48,32,26,58,106,2,2,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2015,Pujehun,Sorogbeima,Massaquoi2/Mano River,Kpahala,8/22/2015 0:00,20,28,48,32,26,58,106,2,2,2,1,2,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2015,Pujehun,Sorogbeima,Massaquoi2/Mano River,Furjei,8/22/2015 0:00,20,28,48,32,26,58,106,2,5,2,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Pujehun,Sorogbeima,Kengo-Soro,Navai,7/15/2015 0:00,26,74,100,50,65,115,215,3,4,4,1,2,4,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Pujehun,Sorogbeima,Kengo-Soro,Ngiyeama,7/15/2015 0:00,43,46,89,46,26,72,161,2,5,2,1,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
